,accepts_mercadopago,address,attributes,available_quantity,buying_mode,category_id,condition,currency_id,id,installments,listing_type_id,official_store_id,original_price,permalink,price,seller,seller_address,shipping,site_id,sold_quantity,stop_time,subtitle,thumbnail,title
0,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital Federal', u'state_name': u'Capital Federal'}",[],956,buy_it_now,MLA121408,new,ARS,MLA539680794,"{u'currency_id': u'ARS', u'amount': 1007.18, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-539680794-iphone-5c-apple-16gb-tactil-wifi-liberado-chip-a6-ios7-_JM,7899.99,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 110552, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital Federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.44942, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.576756, u'address_line': u'', u'id': 118787135, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,106,2015-05-02 16:09:12,,http://mla-s2-p.mlstatic.com/16958-MLA20129833684_072014-I.jpg,Iphone 5c Apple 16gb Tactil Wifi Liberado Chip A6 Ios7
1,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'CAPITAL FEDERAL', u'state_name': u'Capital Federal'}",[],175,buy_it_now,MLA121408,new,ARS,MLA550359246,"{u'currency_id': u'ARS', u'amount': 1000.81, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-550359246-apple-iphone-5c-16gb-liberados-factura-a-o-b-1-ano-de-gtia-_JM,7849.99,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 70004142, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'CAPITAL FEDERAL'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.48748, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.57619, u'address_line': u'', u'id': 118823789, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,107,2015-05-14 02:03:09,,http://mla-s1-p.mlstatic.com/12821-MLA20066432068_032014-I.jpg,Apple Iphone 5c 16gb Liberados Factura A O B +1 Año De Gtia!
2,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital Federal', u'state_name': u'Capital Federal'}",[],882,buy_it_now,MLA121408,new,ARS,MLA546918874,"{u'currency_id': u'ARS', u'amount': 981.68, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-546918874-iphone-5c-16gb-liberados-factura-a-o-b-1-ano-de-gtia-local-_JM,7699.99,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 110552, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital Federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.44942, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.576756, u'address_line': u'', u'id': 118787135, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,18,2015-04-21 21:36:20,,http://mla-s2-p.mlstatic.com/12809-MLA20066156547_032014-I.jpg,Iphone 5c 16gb Liberados Factura A O B +1 Año De Gtia Local!
3,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital Federal', u'state_name': u'Capital Federal'}",[],926,buy_it_now,MLA121408,new,ARS,MLA548587004,"{u'currency_id': u'ARS', u'amount': 968.94, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-548587004-iphone-5c-apple-16gb-libre-de-fabrica-local-a-la-calle-_JM,7599.99,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 110552, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital Federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.44942, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.576756, u'address_line': u'', u'id': 118787135, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,35,2015-05-02 23:11:49,,http://mla-s1-p.mlstatic.com/12807-MLA20066155853_032014-I.jpg,Iphone 5c Apple 16gb  Libre De Fabrica Local A La Calle!!!
4,True,"{u'city_id': u'TUxBQkxBUzIxNTJa', u'state_id': u'AR-C', u'city_name': u'Las Cañitas', u'state_name': u'Capital Federal'}",[],86,buy_it_now,MLA121408,new,ARS,MLA553421846,"{u'currency_id': u'ARS', u'amount': 1083.68, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-553421846-iphone-5c-apple-16gb-tactil-wifi-liberado-chip-a6-ios7-_JM,8500.0,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 23101785, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkxBUzIxNTJa', u'name': u'Las Cañitas'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.43456, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.571438, u'address_line': u'', u'id': 159248741, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,12,2015-06-02 14:21:13,,http://mla-s1-p.mlstatic.com/13271-MLA20074460104_042014-I.jpg,Iphone 5c Apple 16gb Tactil Wifi Liberado Chip A6 Ios7
5,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital', u'state_name': u'Capital Federal'}",[],957,buy_it_now,MLA121408,new,ARS,MLA552410169,"{u'currency_id': u'ARS', u'amount': 1019.93, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-552410169-iphone-5c-apple-16gb-tactil-wifi-liberado-chip-a6-ios7-gtia-_JM,7999.99,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 126792024, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.456554, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.563877, u'address_line': u'', u'id': 111128927, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,27,2015-05-26 16:20:20,,http://mla-s2-p.mlstatic.com/461101-MLA20272858582_032015-I.jpg,Iphone 5c Apple 16gb Tactil Wifi Liberado Chip A6 Ios7 Gtia!
6,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'LATABLADA', u'state_name': u'Buenos Aires'}",[],994,buy_it_now,MLA121408,new,ARS,MLA547518200,"{u'currency_id': u'ARS', u'amount': 1273.64, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-547518200-iphone-5c-apple-16gb-tactil-wifi-liberado-chip-a6-ios7-nuevo-_JM,9990.0,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 69987805, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'LATABLADA'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.508797, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.67896, u'address_line': u'', u'id': 159441834, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,5,2015-04-26 02:38:16,,http://mla-s1-p.mlstatic.com/20229-MLA20186918783_102014-I.jpg,Iphone 5c Apple 16gb Tactil Wifi Liberado Chip A6 Ios7 Nuevo
7,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Microcentro', u'state_name': u'Capital Federal'}",[],45,buy_it_now,MLA121408,new,ARS,MLA552268485,"{u'currency_id': u'ARS', u'amount': 981.56, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-552268485-iphone-5c-apple-16gb-liberado-libre-local-calle-microcentro-_JM,7699.0,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 146480022, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Microcentro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.38159, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.60372, u'address_line': u'', u'id': 120868446, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,5,2015-05-25 18:16:41,,http://mla-s1-p.mlstatic.com/21371-MLA20209473099_122014-I.jpg,Iphone 5c Apple 16gb Liberado Libre Local Calle Microcentro
8,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Microcentro, zona Obelisco', u'state_name': u'Capital Federal'}",[],83,buy_it_now,MLA121408,new,ARS,MLA545176418,"{u'currency_id': u'ARS', u'amount': 1245.59, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-545176418-iphone-5c-apple-16gb-3g-blanco-rosa-amarillo-celeste-verde-_JM,9769.99,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 65890166, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Microcentro, zona Obelisco'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.381874, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.603703, u'address_line': u'', u'id': 83320424, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'custom'}",MLA,6,2015-05-30 01:17:59,,http://mla-s1-p.mlstatic.com/13098-MLA20071819083_032014-I.jpg,Iphone 5c Apple 16gb 3g Blanco Rosa Amarillo Celeste Verde
9,True,"{u'city_id': u'TUxBQ1FVSWI1MzY', u'state_id': u'AR-B', u'city_name': u'Quilmes', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA546449179,"{u'currency_id': u'ARS', u'amount': 866.94, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-546449179-vendo-iphone-5c-impecable-no-permuto-_JM,6800.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 57798122, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1FVSWI1MzY', u'name': u'Quilmes'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 72522929, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-19 12:37:06,,http://mla-s2-p.mlstatic.com/20586-MLA20192943232_112014-I.jpg,Vendo Iphone 5c Impecable! No Permuto
10,True,"{u'city_id': u'TUxBQlBVRTQ5NjBa', u'state_id': u'AR-C', u'city_name': u'Puerto Madero', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552086466,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-552086466-iphone-5c-16gb-verde-usado-perfecto-estado-libre-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 2959579, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlBVRTQ5NjBa', u'name': u'Puerto Madero'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.364094, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.601967, u'address_line': u'', u'id': 155575144, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-05-24 18:04:02,,http://mla-s1-p.mlstatic.com/426101-MLA20269192643_032015-I.jpg,"Iphone 5c 16gb Verde, Usado Perfecto Estado, Libre"
11,True,"{u'city_id': u'TUxBQkJFTDcyNTJa', u'state_id': u'AR-C', u'city_name': u'Belgrano', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA546687314,"{u'currency_id': u'ARS', u'amount': 943.44, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-546687314-iphone-5c-16gb-blanco-libre-de-fabrica-impecable-_JM,7400.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 177027132, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkJFTDcyNTJa', u'name': u'Belgrano'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.45105, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.571934, u'address_line': u'', u'id': 157874091, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-20 17:36:12,,http://mla-s1-p.mlstatic.com/23413-MLA20247807050_022015-I.jpg,Iphone 5c 16gb Blanco Libre De Fabrica - Impecable
12,True,"{u'city_id': u'TUxBQ1ZJQ2E3MTQz', u'state_id': u'AR-B', u'city_name': u'Vicente López', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA550536159,"{u'currency_id': u'ARS', u'amount': 943.31, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-550536159-iphone-5c-16-gb-blanco-liberado-en-caja-_JM,7399.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 81997197, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1ZJQ2E3MTQz', u'name': u'Vicente López'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 102863646, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-15 13:38:50,,http://mla-s2-p.mlstatic.com/939001-MLA20263069432_032015-I.jpg,Iphone 5c - 16 Gb - Blanco - Liberado - En Caja
13,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'caba', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551760939,"{u'currency_id': u'ARS', u'amount': 854.19, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-551760939-i-phone-5c-blanco-usado-16-g-desbloqueado-comprado-en-usa-_JM,6700.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 58849907, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'caba'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.375126, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.597458, u'address_line': u'', u'id': 158832203, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-05-24 00:48:57,,http://mla-s1-p.mlstatic.com/379101-MLA20267962312_032015-I.jpg,I Phone 5c Blanco Usado 16 G Desbloqueado Comprado En Usa
14,True,"{u'city_id': u'TUxBQ1RJRzk0ZjQw', u'state_id': u'AR-B', u'city_name': u'Tigre', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551095769,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-551095769-iphone-5c-16gb-blanco-liberado-ptodas-las-companias-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 45094031, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1RJRzk0ZjQw', u'name': u'Tigre'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.552387, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.43751, u'address_line': u'', u'id': 380757, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,3,2015-05-18 12:15:42,,http://mla-s1-p.mlstatic.com/22914-MLA20238843980_022015-I.jpg,Iphone 5c 16gb Blanco Liberado P/todas Las Compañías
15,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'BARRIO NORTE', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553338032,"{u'currency_id': u'ARS', u'amount': 803.2, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-553338032-iphone-5c-16gb-_JM,6300.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 17854555, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'BARRIO NORTE'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 78215537, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,1,2015-06-01 20:03:43,,http://mla-s2-p.mlstatic.com/288001-MLA20263858768_032015-I.jpg,Iphone 5c 16gb
16,True,"{u'city_id': u'TUxBQ1NBTjg4ZmJk', u'state_id': u'AR-B', u'city_name': u'San Isidro', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA554573891,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",gold,,,http://articulo.mercadolibre.com.ar/MLA-554573891-iphone-5c-16-gb-igual-a-nuevo-3-meses-de-uso-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 150536220, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1NBTjg4ZmJk', u'name': u'San Isidro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 127430443, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,1,2015-06-09 19:22:23,,http://mla-s2-p.mlstatic.com/296101-MLA20272984092_032015-I.jpg,"Iphone 5c 16 Gb, Igual A Nuevo 3 Meses De Uso"
17,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'ABASTO', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA553239359,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",gold_premium,,,http://articulo.mercadolibre.com.ar/MLA-553239359-iphone-5c-16gb-4g-liberado-todos-colores-stock-disponible-_JM,6999.99,"{u'car_dealer': False, u'power_seller_status': None, u'id': 137517148, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'ABASTO'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.411007, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.603966, u'address_line': u'', u'id': 101757691, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-10 19:55:38,,http://mla-s2-p.mlstatic.com/273101-MLA20273840291_042015-I.jpg,Iphone 5c 16gb 4g Liberado Todos Colores Stock Disponible!!!
18,True,"{u'city_id': u'TUxBQkNBQjM4MDda', u'state_id': u'AR-C', u'city_name': u'Caballito', u'state_name': u'Capital Federal'}",[],96,buy_it_now,MLA121408,new,ARS,MLA554345732,"{u'currency_id': u'ARS', u'amount': 1019.93, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-554345732-apple-iphone-5c-16gb-liberados-ios-7-chip-a6-colores-_JM,7999.95,"{u'car_dealer': False, u'power_seller_status': u'platinum', u'id': 90262631, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkNBQjM4MDda', u'name': u'Caballito'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.45298, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.61627, u'address_line': u'', u'id': 56000662, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,2,2015-06-08 11:57:36,,http://mla-s2-p.mlstatic.com/16408-MLA20120415798_062014-I.jpg,Apple Iphone 5c 16gb Liberados Ios 7 Chip A6 Colores
19,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital Federal', u'state_name': u'Capital Federal'}",[],50,buy_it_now,MLA121408,new,ARS,MLA552421367,"{u'currency_id': u'ARS', u'amount': 1147.42, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-552421367-apple-iphone-5c-16gb-original-gtia-escrita-1-ano-_JM,8999.99,"{u'car_dealer': False, u'power_seller_status': u'gold', u'id': 81421755, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital Federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.411774, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.587933, u'address_line': u'', u'id': 131195997, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,1,2015-05-26 17:26:05,,http://mla-s2-p.mlstatic.com/22685-MLA20233648432_012015-I.jpg,Apple Iphone 5c 16gb Original Gtia. Escrita 1 Año
20,True,"{u'city_id': u'TUxBQ0hVUmxpbmdo', u'state_id': u'AR-B', u'city_name': u'Hurlingham', u'state_name': u'Buenos Aires'}",[],5,buy_it_now,MLA121408,new,ARS,MLA553982988,"{u'currency_id': u'ARS', u'amount': 1083.68, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-553982988-iphone-5c-16-gb-como-nuevo-inmaculados-liberados-_JM,8500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 144075137, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0hVUmxpbmdo', u'name': u'Hurlingham'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 120155712, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,0,2015-06-06 01:03:08,,http://mla-s1-p.mlstatic.com/17973-MLA20147772947_082014-I.jpg,"Iphone 5c 16 Gb Como  Nuevo, Inmaculados Liberados"
21,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Centro', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA554463992,"{u'currency_id': u'ARS', u'amount': 968.81, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-554463992-iphone-5c-16gb-apple-ios-82-libre-cualquier-companiaregalo-_JM,7599.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 177954566, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Centro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.373684, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.60881, u'address_line': u'', u'id': 158183483, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,1,2015-06-09 02:19:52,,http://mla-s2-p.mlstatic.com/511101-MLA20277551061_042015-I.jpg,Iphone 5c 16gb Apple Ios 8.2 Libre Cualquier Compañia+regalo
22,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'CABA', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552622944,"{u'currency_id': u'ARS', u'amount': 815.95, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-552622944-iphone-5c-16-gb-impecable-casi-sin-uso-desbloqueado-de-orige-_JM,6400.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 122297432, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'CABA'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 131240841, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'custom'}",MLA,1,2015-05-28 00:57:53,,http://mla-s2-p.mlstatic.com/22681-MLA20233525612_012015-I.jpg,Iphone 5c 16 Gb Impecable Casi Sin Uso Desbloqueado De Orige
23,True,"{u'city_id': u'TUxBQlBBTDI1MTVa', u'state_id': u'AR-C', u'city_name': u'Palermo', u'state_name': u'Capital Federal'}",[],3,buy_it_now,MLA121408,used,ARS,MLA552616697,"{u'currency_id': u'ARS', u'amount': 637.46, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-552616697-iphone-5c-16gb-rosa-y-blanco-refurbished-_JM,5000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 12180210, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlBBTDI1MTVa', u'name': u'Palermo'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.435825, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.58453, u'address_line': u'', u'id': 159752102, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-28 00:10:25,,http://mla-s2-p.mlstatic.com/479101-MLA20271353598_032015-I.jpg,Iphone 5c 16gb Rosa Y Blanco Refurbished
24,True,"{u'city_id': u'TUxBQ1JPUzg1Yjg3', u'state_id': u'AR-S', u'city_name': u'Rosario', u'state_name': u'Santa Fe'}",[],4,buy_it_now,MLA121408,new,ARS,MLA548969071,"{u'currency_id': u'ARS', u'amount': 1056.91, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-548969071-iphone-5c-apple-16gb-tactil-wifi-libre-4g-lte-chip-a6-r2-_JM,8290.0,"{u'car_dealer': False, u'power_seller_status': u'gold', u'id': 11777979, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1JPUzg1Yjg3', u'name': u'Rosario'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -60.64752, u'state': {u'id': u'AR-S', u'name': u'Santa Fe'}, u'latitude': -32.960632, u'address_line': u'', u'id': 117441081, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,0,2015-05-05 14:09:41,,http://mla-s2-p.mlstatic.com/832001-MLA20257182815_032015-I.jpg,Iphone 5c Apple 16gb Tactil Wifi Libre 4g Lte Chip A6 - R2
25,True,"{u'city_id': u'TUxBQ0xBUGxhdGE', u'state_id': u'AR-B', u'city_name': u'La Plata', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552255178,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",silver,,,http://articulo.mercadolibre.com.ar/MLA-552255178-iphone-5c-excelente-estado-16gb-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 175210884, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0xBUGxhdGE', u'name': u'La Plata'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -57.955437, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.90797, u'address_line': u'', u'id': 156397616, u'zip_code': u''}","{u'free_shipping': True, u'mode': u'me2'}",MLA,0,2015-05-25 16:49:12,,http://mla-s1-p.mlstatic.com/419101-MLA20269856954_032015-I.jpg,Iphone 5c Excelente Estado 16gb
